ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
CA23015137,"06/30/2023, 2:22:00 AM","07/08/2023, 1:09:36 AM",LETHBRIDGE,AB,.,1 Block AV & SCENIC DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23015133,"06/30/2023, 1:38:00 AM","07/08/2023, 1:08:44 AM",LETHBRIDGE,AB,.,UNIVERSITY DR & BRIDGE DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23015835,"06/30/2023, 5:13:00 PM","07/08/2023, 1:10:12 AM",LETHBRIDGE,AB,.,1 Block OXFORD RD, RMS] Fraud,Other,Fraud
CA23015226,"07/01/2023, 12:17:00 AM","07/08/2023, 1:10:00 AM",LETHBRIDGE,AB,.,600 Block RED CROW BD, RMS] Domestic Related,Other,Domestic Related
RM23053807,"06/30/2023, 9:00:00 PM","07/08/2023, 1:08:42 AM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Lost Property,Other,Lost Property
CA23008374,"04/17/2023, 1:00:00 PM","07/08/2023, 1:09:54 AM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Lost Property,Other,Lost Property
CA23014863,"06/26/2023, 10:08:00 PM","07/08/2023, 1:09:58 AM",LETHBRIDGE,AB,.,100 Block 3 AV, RMS] Fraud,Other,Fraud
CA23015119,"06/29/2023, 10:30:00 PM","07/08/2023, 1:10:00 AM",LETHBRIDGE,AB,.,1 Block ST & CROWSNEST TR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23015492,"06/30/2023, 7:00:00 AM","07/07/2023, 4:48:29 PM",LETHBRIDGE,AB,.,1100 Block 19 ST, RMS] Assist Others,Other,Assist Others
CA23014833,"06/26/2023, 10:56:00 PM","07/07/2023, 4:48:28 PM",LETHBRIDGE,AB,.,EXHIBITION ROAD WY & SOUTH PARKSIDE DR, RMS] Motor Vehicle Injury Collision,Traffic,Motor Vehicle Injury Collision
CA23015765,"06/30/2023, 10:00:00 PM","07/07/2023, 4:48:29 PM",LETHBRIDGE,AB,.,1000 Block 41 ST, RMS] Fraud,Other,Fraud
CA23008350,"04/17/2023, 7:49:00 PM","07/07/2023, 8:48:15 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23008443,"04/18/2023, 10:13:00 PM","07/07/2023, 8:48:19 AM",LETHBRIDGE,AB,.,2800 Block 5 AV, RMS] Assist Others,Other,Assist Others
CA23015775,"06/30/2023, 7:00:00 PM","07/07/2023, 8:48:20 AM",LETHBRIDGE,AB,.,100 Block RIVERPARK BD, RMS] Fraud,Other,Fraud
CA23015771,"06/24/2023, 3:00:00 PM","07/07/2023, 8:48:20 AM",LETHBRIDGE,AB,.,1000 Block 15 ST, RMS] Criminal Harassment,Other,Criminal Harassment
CC23151486,"06/27/2023, 12:30:00 PM","07/07/2023, 8:48:15 AM",LETHBRIDGE,AB,.,1 Block ST & 9 AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
AR23100400,"06/26/2023, 6:00:00 AM","07/07/2023, 12:47:57 AM",LETHBRIDGE,AB,.,1 Block IROQUOIS CR, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CA23009839,"05/05/2023, 12:30:00 AM","07/07/2023, 12:47:57 AM",LETHBRIDGE,AB,.,200 Block MAYOR MAGRATH DR, RMS] Lost Property,Other,Lost Property
RM23053790,"07/01/2023, 4:59:00 AM","07/07/2023, 12:48:06 AM",LETHBRIDGE,AB,.,400 Block 18 ST, RMS] Lost Property,Other,Lost Property
CA23015673,"06/30/2023, 12:30:00 AM","07/06/2023, 9:00:26 AM",LETHBRIDGE,AB,.,100 Block DOROTHY GENTLEMAN CR, RMS] Fraud,Other,Fraud
AR23100391,"07/01/2023, 2:00:00 AM","07/06/2023, 9:00:08 AM",LETHBRIDGE,AB,T1J 5M9,1100 Block COALBROOK PL, RMS] Mischief,Property Crime,Mischief
CA23015413,"07/01/2023, 6:00:00 AM","07/06/2023, 9:00:25 AM",LETHBRIDGE,AB,.,1 Block RIVERMILL LD, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
AR23100395,"06/29/2023, 5:53:00 PM","07/06/2023, 9:00:09 AM",LETHBRIDGE,AB,.,1100 Block 17A ST, RMS] Lost Property,Other,Lost Property
CA23008499,"04/19/2023, 4:12:00 PM","07/06/2023, 9:00:27 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Theft Under,Theft,Theft Under
RM23053768,"05/31/2023, 10:30:00 PM","07/06/2023, 9:00:27 AM",LETHBRIDGE,AB,.,1700 Block 5 AV, RMS] Student Threat Assessment (VTRA),Other,Student Threat Assessment (VTRA)
CA23015249,"07/01/2023, 3:30:00 AM","07/06/2023, 1:01:11 AM",LETHBRIDGE,AB,.,1 Block MEADOWLARK BD, RMS] Bylaw - General,Other,Bylaw - General
AR23100388,"06/30/2023, 10:30:00 PM","07/06/2023, 1:01:13 AM",LETHBRIDGE,AB,.,400 Block 13 ST, RMS] Lost Property,Other,Lost Property
CA23008634,"04/21/2023, 5:42:00 AM","07/06/2023, 1:01:40 AM",LETHBRIDGE,AB,.,2000 Block 3 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23008675,"04/21/2023, 12:21:00 AM","07/06/2023, 1:01:42 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23014991,"06/28/2023, 8:00:00 AM","07/06/2023, 1:01:15 AM",LETHBRIDGE,AB,.,700 Block 13 ST, RMS] Mischief,Property Crime,Mischief
CA23014997,"06/28/2023, 3:29:00 PM","07/06/2023, 1:01:16 AM",LETHBRIDGE,AB,.,600 Block 13 ST, RMS] Mischief,Property Crime,Mischief
CA23008600,"04/20/2023, 9:42:00 PM","07/06/2023, 1:01:32 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23014458,"06/20/2023, 2:10:00 PM","07/06/2023, 1:01:53 AM",LETHBRIDGE,AB,.,1 Block MCGILL BD, RMS] Extortion,Other,Extortion
CA23015329,"06/30/2023, 7:00:00 AM","07/05/2023, 4:39:22 PM",LETHBRIDGE,AB,.,800 Block 18 ST, RMS] Other Drugs - Traffic,Quality of Life,Other Drugs - Traffic
CA23015624,"07/01/2023, 2:43:00 AM","07/05/2023, 4:39:01 PM",LETHBRIDGE,AB,.,1400 Block 9 AV, RMS] Mischief,Property Crime,Mischief
CA23008080,"04/14/2023, 9:24:00 PM","07/05/2023, 8:38:05 AM",LETHBRIDGE,AB,.,500 Block 8 ST, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23015600,"06/12/2023, 3:00:00 PM","07/05/2023, 8:37:23 AM",LETHBRIDGE,AB,.,1 Block LEMOYNE CR, RMS] Fraud,Other,Fraud
CA23008725,"04/21/2023, 3:04:00 AM","07/05/2023, 8:38:13 AM",LETHBRIDGE,AB,.,4400 Block UNIVERSITY DR, RMS] Check On Welfare,Other,Check On Welfare
RM23053740,"06/28/2023, 10:15:00 PM","07/05/2023, 8:38:06 AM",LETHBRIDGE,AB,.,1 Block AV & 5 ST, RMS] Bylaw - General,Other,Bylaw - General
RM23053741,"06/28/2023, 8:40:00 PM","07/05/2023, 8:38:06 AM",LETHBRIDGE,AB,.,1 Block AV & 4 ST, RMS] Bylaw - General,Other,Bylaw - General
CA23009506,"05/01/2023, 5:50:00 AM","07/05/2023, 8:38:17 AM",LETHBRIDGE,AB,.,1 Block HERITAGE BD, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23015240,"07/01/2023, 1:30:00 AM","07/05/2023, 8:38:23 AM",LETHBRIDGE,AB,.,2000 Block MAYOR MAGRATH DR, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA23015254,"07/01/2023, 4:19:00 AM","07/05/2023, 8:38:24 AM",LETHBRIDGE,AB,.,1100 Block MAYOR MAGRATH DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM23053738,"06/20/2023, 7:00:00 AM","07/05/2023, 8:38:06 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23053737,"06/20/2023, 7:00:00 AM","07/05/2023, 8:38:06 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
CA23014156,"06/18/2023, 9:50:00 AM","07/05/2023, 8:38:04 AM",LETHBRIDGE,AB,.,400 Block W T HILL BD, RMS] False Alarm,Other,False Alarm
CA23014071,"06/17/2023, 5:45:00 PM","07/05/2023, 8:38:20 AM",LETHBRIDGE,AB,.,1000 Block 12 ST, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA23009453,"04/30/2023, 8:23:00 PM","07/05/2023, 8:38:16 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
AR23100362,"06/20/2023, 2:06:00 PM","07/05/2023, 12:37:18 AM",LETHBRIDGE,AB,.,100 Block GREYWOLF RD, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
AR23100366,"06/23/2023, 8:00:00 AM","07/05/2023, 12:37:18 AM",LETHBRIDGE,AB,T1H 7J1,2600 Block BLACKWOLF BD, RMS] Theft Of Bike Under,Theft,Theft Of Bike Under
RM23053735,"06/28/2023, 9:40:00 PM","07/05/2023, 12:37:17 AM",LETHBRIDGE,AB,.,1 Block AV & 7 ST, RMS] Bylaw - General,Other,Bylaw - General
CA23009444,"04/29/2023, 1:00:00 AM","07/05/2023, 12:37:17 AM",LETHBRIDGE,AB,.,200 Block MCMASTER BD, RMS] Domestic Related,Other,Domestic Related
CA23015581,"06/30/2023, 5:48:00 PM","07/05/2023, 12:37:18 AM",LETHBRIDGE,AB,.,600 Block COLUMBIA BD, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
RM23053736,"06/24/2023, 7:00:00 AM","07/05/2023, 12:37:19 AM",LETHBRIDGE,AB,.,3000 Block 11 AV, RMS] Assist Others,Other,Assist Others
CA23014484,"06/22/2023, 8:25:00 PM","07/05/2023, 12:37:31 AM",LETHBRIDGE,AB,.,1 Block AV & 30 ST, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23015099,"06/28/2023, 7:00:00 AM","07/04/2023, 4:50:25 PM",LETHBRIDGE,AB,.,200 Block 18 ST, RMS] Mischief,Property Crime,Mischief
CA23010763,"05/14/2023, 6:32:00 PM","07/04/2023, 4:50:28 PM",LETHBRIDGE,AB,.,1 Block TARTAN BD, RMS] Assist Others,Other,Assist Others
CA23015245,"06/30/2023, 11:23:00 PM","07/04/2023, 8:50:08 AM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CA23015242,"06/29/2023, 11:00:00 PM","07/04/2023, 8:50:08 AM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CA23015438,"06/30/2023, 7:00:00 AM","07/03/2023, 4:19:22 PM",LETHBRIDGE,AB,.,4100 Block 20 AV, RMS] Bylaw - General,Other,Bylaw - General
CA23015410,"07/01/2023, 12:00:00 AM","07/03/2023, 8:18:49 AM",LETHBRIDGE,AB,.,3400 Block 20 AV, RMS] Criminal Harassment,Other,Criminal Harassment
CA23015411,"06/25/2023, 7:00:00 AM","07/03/2023, 8:18:49 AM",LETHBRIDGE,AB,.,1 Block COUGAR CV, RMS] Criminal Harassment,Other,Criminal Harassment
CA23015398,"05/19/2023, 6:37:00 PM","07/03/2023, 8:18:48 AM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Missing Pers Juv - Female,Other,Missing Pers Juv - Female
CA23015400,"06/30/2023, 7:00:00 AM","07/03/2023, 12:18:16 AM",LETHBRIDGE,AB,.,1100 Block 12B ST, RMS] Theft Over,Theft,Theft Over
CA23015304,"06/30/2023, 7:00:00 AM","07/03/2023, 12:18:58 AM",LETHBRIDGE,AB,.,700 Block 4 AV, RMS] Theft Under,Theft,Theft Under
RM23053714,"06/16/2023, 3:14:00 PM","07/03/2023, 12:19:05 AM",LETHBRIDGE,AB,.,700 Block 13 ST, RMS] Theft Under,Theft,Theft Under
CA23015298,"06/30/2023, 10:05:00 PM","07/03/2023, 12:19:13 AM",LETHBRIDGE,AB,.,300 Block LYNX CR, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23015358,"07/01/2023, 4:00:00 AM","07/02/2023, 4:33:26 PM",LETHBRIDGE,AB,.,3100 Block 6 AV, RMS] Domestic Related,Other,Domestic Related
CA23015253,"07/01/2023, 3:26:00 AM","07/02/2023, 4:33:19 PM",LETHBRIDGE,AB,.,2200 Block 32 ST, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23015299,"06/30/2023, 8:00:00 PM","07/02/2023, 4:33:23 PM",LETHBRIDGE,AB,.,500 Block UNIVERSITY DR, RMS] Sexual Assault,Sexual Offense,Sexual Assault
CA23015291,"06/19/2023, 7:01:00 AM","07/02/2023, 8:33:19 AM",LETHBRIDGE,AB,.,900 Block 15 ST, RMS] Natural Deaths,Other,Natural Deaths
CA23015246,"07/01/2023, 3:22:00 AM","07/02/2023, 8:33:20 AM",LETHBRIDGE,AB,.,CROWSNEST TR & STAFFORD DR, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23015261,"07/01/2023, 6:12:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,300 Block 5 ST, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
RM23053692,"07/01/2023, 2:20:00 AM","07/02/2023, 8:33:22 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23015332,"07/01/2023, 5:00:00 AM","07/02/2023, 8:33:22 AM",LETHBRIDGE,AB,.,100 Block LAFAYETTE BD, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23015338,"07/01/2023, 4:00:00 AM","07/02/2023, 8:33:22 AM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Mischief - Graffiti,Property Crime,Mischief - Graffiti
CA23015264,"07/01/2023, 4:33:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,100 Block SIXMILE RG, RMS] Bylaw - Certain Noise,Quality of Life,Bylaw - Certain Noise
CA23015237,"07/01/2023, 1:27:00 AM","07/02/2023, 8:33:20 AM",LETHBRIDGE,AB,.,1 Block MEADOWLARK BD, RMS] Loitering / Panhandling,Quality of Life,Loitering / Panhandling
CA23015318,"07/01/2023, 3:45:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,3100 Block FAIRWAY ST, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23015326,"07/01/2023, 4:40:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,1200 Block 2 AV, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CA23015235,"06/30/2023, 11:36:00 PM","07/02/2023, 8:33:20 AM",LETHBRIDGE,AB,.,500 Block STAFFORD DR, RMS] False Alarm,Other,False Alarm
CA23015233,"07/01/2023, 1:00:00 AM","07/02/2023, 8:33:20 AM",LETHBRIDGE,AB,.,MAYOR MAGRATH DR & 24 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23015234,"07/01/2023, 1:26:00 AM","07/02/2023, 8:33:20 AM",LETHBRIDGE,AB,.,600 Block 3 AV, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
CA23015232,"07/01/2023, 12:41:00 AM","07/02/2023, 8:33:20 AM",LETHBRIDGE,AB,.,600 Block 3 AV, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
CA23007967,"04/10/2023, 7:00:00 AM","07/02/2023, 8:33:34 AM",LETHBRIDGE,AB,.,1 Block BEAVERPOND CT, RMS] Fraud,Other,Fraud
CA23015252,"07/01/2023, 4:02:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,600 Block 3 AV, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
CA23015294,"07/01/2023, 1:57:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,300 Block 12B ST, RMS] Check On Welfare,Other,Check On Welfare
CA23015308,"07/01/2023, 2:02:00 AM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,COLUMBIA BD W & MCMASTER BD W, RMS] Traffic Complaint General,Traffic,Traffic Complaint General
CA23015302,"06/30/2023, 7:30:00 PM","07/02/2023, 8:33:21 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Theft Under,Theft,Theft Under
CA23015300,"06/30/2023, 5:00:00 AM","07/02/2023, 12:32:40 AM",LETHBRIDGE,AB,.,300 Block CANYON BD, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23015102,"06/29/2023, 3:24:00 PM","07/02/2023, 12:32:40 AM",LETHBRIDGE,AB,.,1900 Block 5 AV, RMS] Mischief,Property Crime,Mischief
CA23015262,"07/01/2023, 5:22:00 AM","07/02/2023, 12:32:40 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Check On Welfare,Other,Check On Welfare
RM23052016,"04/17/2023, 7:45:00 PM","07/02/2023, 12:32:41 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23008319,"04/17/2023, 7:59:00 AM","07/02/2023, 12:32:41 AM",LETHBRIDGE,AB,.,1 Block MOUNT ROYAL PL, RMS] Bylaw - Certain Noise,Quality of Life,Bylaw - Certain Noise
RM23051965,"04/14/2023, 8:37:00 PM","07/02/2023, 12:32:41 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
RM23052030,"04/18/2023, 7:52:00 AM","07/02/2023, 12:32:41 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23015218,"06/30/2023, 10:03:00 PM","07/02/2023, 12:32:45 AM",LETHBRIDGE,AB,.,500 Block 3 AV, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
CA23015224,"06/30/2023, 10:30:00 PM","07/02/2023, 12:32:45 AM",LETHBRIDGE,AB,.,MAYOR MAGRATH DR & 3 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23015229,"07/01/2023, 12:31:00 AM","07/02/2023, 12:32:45 AM",LETHBRIDGE,AB,.,800 Block 11 ST, RMS] Attempted Suicides,Other,Attempted Suicides
CA23015223,"06/30/2023, 11:29:00 PM","07/02/2023, 12:32:45 AM",LETHBRIDGE,AB,.,600 Block 12B ST, RMS] Check On Welfare,Other,Check On Welfare
CA23015263,"07/01/2023, 6:46:00 AM","07/01/2023, 5:04:30 PM",LETHBRIDGE,AB,.,1 Block AV & 4 ST, RMS] Assault,Assault,Assault
CA23015220,"06/30/2023, 10:29:00 PM","07/01/2023, 5:04:36 PM",LETHBRIDGE,AB,.,700 Block SILKSTONE CL, RMS] Check On Welfare,Other,Check On Welfare
CA23015216,"06/30/2023, 7:32:00 PM","07/01/2023, 5:04:36 PM",LETHBRIDGE,AB,.,1500 Block 9 AV, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
CA23015260,"07/01/2023, 6:17:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,1 Block AVE & 6 AVE, RMS] Check On Welfare,Other,Check On Welfare
CA23015250,"06/30/2023, 7:00:00 PM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,800 Block 5 ST, RMS] Harassing Communications - 372(3) CC,Other,Harassing Communications - 372(3) CC
CA23015258,"07/01/2023, 6:30:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,600 Block 3 AV, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA23015217,"06/30/2023, 9:37:00 PM","07/01/2023, 5:04:36 PM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Assist Others,Other,Assist Others
P23029796,"07/01/2023, 6:09:03 AM","07/01/2023, 5:04:30 PM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23029797,"07/01/2023, 6:10:26 AM","07/01/2023, 5:04:30 PM",LETHBRIDGE,AB,.,1300 Block 18 AV,SUPPLEMENTAL,Other,SUPPLEMENTAL
P23029798,"07/01/2023, 6:12:13 AM","07/01/2023, 5:04:30 PM",LETHBRIDGE,AB,.,300 Block 5 ST,ABUSE/ABANDONMENT/NEGLECT,Other,ABUSE/ABANDONMENT/NEGLECT
P23029800,"07/01/2023, 6:27:51 AM","07/01/2023, 5:04:31 PM",LETHBRIDGE,AB,.,600 Block 3 AV,WEAPONS/FIREARMS,Other,WEAPONS/FIREARMS
P23029801,"07/01/2023, 6:38:51 AM","07/01/2023, 5:04:31 PM",LETHBRIDGE,AB,.,500 Block 5 ST,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23029802,"07/01/2023, 6:46:28 AM","07/01/2023, 5:04:31 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,ASSAULT,Assault,ASSAULT
P23029803,"07/01/2023, 6:56:20 AM","07/01/2023, 5:04:31 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING),Quality of Life,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING)
RM23053696,"07/01/2023, 6:01:00 AM","07/01/2023, 5:04:50 PM",LETHBRIDGE,AB,.,100 Block RIVERSTONE BD, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23015257,"07/01/2023, 5:12:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,600 Block HERITAGE BD, RMS] Mental Health Act,Other,Mental Health Act
CA23015205,"06/30/2023, 7:44:00 PM","07/01/2023, 5:04:36 PM",LETHBRIDGE,AB,.,300 Block 4 ST, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23015239,"07/01/2023, 1:40:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Theft Under,Theft,Theft Under
CA23015243,"06/29/2023, 7:00:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,400 Block 12C ST, RMS] Theft of Automobile,Theft of Vehicle,Theft of Automobile
P23029786,"07/01/2023, 5:03:51 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,1200 Block 9 AV,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23029787,"07/01/2023, 5:12:39 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,3100 Block FAIRWAY ST,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23029788,"07/01/2023, 5:12:41 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,400 Block 18 ST,"ADMIN (LOST/FOUND PROPERTY, UNEXPLODED ORDNANCE, MESSAGES, TRANSPORTS)",Other,"ADMIN (LOST/FOUND PROPERTY, UNEXPLODED ORDNANCE, MESSAGES, TRANSPORTS)"
P23029789,"07/01/2023, 5:13:13 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,300 Block 5 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23029790,"07/01/2023, 5:22:43 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,800 Block 2A AV,SUICIDAL PERSON/ATTEMPTED SUICIDE,Other,SUICIDAL PERSON/ATTEMPTED SUICIDE
P23029791,"07/01/2023, 5:29:54 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23029792,"07/01/2023, 5:36:43 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,1300 Block 18 AV,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23029793,"07/01/2023, 5:48:10 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,3100 Block 6 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23029794,"07/01/2023, 5:51:26 AM","07/01/2023, 5:04:38 PM",LETHBRIDGE,AB,.,100 Block RIVERSTONE BD,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
CA23014999,"06/28/2023, 1:22:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CA23015255,"07/01/2023, 4:46:00 AM","07/01/2023, 5:04:37 PM",LETHBRIDGE,AB,.,1 Block MAURETANIA RD, RMS] Traffic Complaint General,Traffic,Traffic Complaint General
CA23015213,"06/30/2023, 9:28:00 PM","07/01/2023, 5:04:36 PM",LETHBRIDGE,AB,.,1 Block ST & 6 AV, RMS] Check On Welfare,Other,Check On Welfare
P23029774,"07/01/2023, 4:02:46 AM","07/01/2023, 4:07:28 PM",LETHBRIDGE,AB,.,600 Block 3 AV,WEAPONS/FIREARMS,Other,WEAPONS/FIREARMS
P23029775,"07/01/2023, 4:12:42 AM","07/01/2023, 4:07:28 PM",LETHBRIDGE,AB,.,300 Block 2 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23029777,"07/01/2023, 4:19:12 AM","07/01/2023, 4:07:28 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23029778,"07/01/2023, 4:24:49 AM","07/01/2023, 4:07:28 PM",LETHBRIDGE,AB,.,1200 Block SCENIC DR,"ADMIN (LOST/FOUND PROPERTY, UNEXPLODED ORDNANCE, MESSAGES, TRANSPORTS)",Other,"ADMIN (LOST/FOUND PROPERTY, UNEXPLODED ORDNANCE, MESSAGES, TRANSPORTS)"
P23029779,"07/01/2023, 4:28:07 AM","07/01/2023, 4:07:28 PM",LETHBRIDGE,AB,.,2900 Block SOUTHRIDGE RD,FRAUD/DECEPTION,Other,FRAUD/DECEPTION
P23029780,"07/01/2023, 4:33:53 AM","07/01/2023, 4:07:28 PM",LETHBRIDGE,AB,.,100 Block SIXMILE RG,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23029781,"07/01/2023, 4:46:56 AM","07/01/2023, 4:06:49 PM",LETHBRIDGE,AB,.,1 Block MAURETANIA RD,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
